Name:,Obj Fn,Runtime,MIPGAP
"n_1000_c_10000000000_g_14_f_0.3_eps_1e-05_s_300",9998807604
"n_1000_c_10000000000_g_2_f_0.1_eps_0.0001_s_100",5001005151
"n_1000_c_10000000000_g_2_f_0.1_eps_0.0001_s_200",5001009773
"n_1000_c_10000000000_g_2_f_0.1_eps_0.0001_s_300",5001015101
"n_1000_c_10000000000_g_2_f_0.1_eps_0.001_s_100",5010005187
"n_1000_c_10000000000_g_2_f_0.1_eps_0.001_s_200",5010010051
"n_1000_c_10000000000_g_2_f_0.1_eps_0.001_s_300",5010015078
"n_1000_c_10000000000_g_2_f_0.1_eps_0.01_s_100",5100005642
"n_1000_c_10000000000_g_2_f_0.1_eps_0.01_s_200",5100009272
"n_1000_c_10000000000_g_2_f_0.1_eps_0.01_s_300",5100016344
"n_1000_c_10000000000_g_2_f_0.1_eps_0.1_s_100",6000005400
"n_1000_c_10000000000_g_2_f_0.1_eps_0.1_s_200",6000010201
"n_1000_c_10000000000_g_2_f_0.1_eps_0.1_s_300",6000015203
"n_1000_c_10000000000_g_2_f_0.1_eps_0_s_100",10000003787
"n_1000_c_10000000000_g_2_f_0.1_eps_0_s_200",10000005852
"n_1000_c_10000000000_g_2_f_0.1_eps_0_s_300",10000011167
"n_1000_c_10000000000_g_2_f_0.1_eps_1e-05_s_100",5000105221
"n_1000_c_10000000000_g_2_f_0.1_eps_1e-05_s_200",5000110446
"n_1000_c_10000000000_g_2_f_0.1_eps_1e-05_s_300",5000115883
"n_1000_c_10000000000_g_2_f_0.2_eps_0.0001_s_100",5001009672
"n_1000_c_10000000000_g_2_f_0.2_eps_0.0001_s_200",5001021091
"n_1000_c_10000000000_g_2_f_0.2_eps_0.0001_s_300",5001030042
"n_1000_c_10000000000_g_2_f_0.2_eps_0.001_s_100",5010009252
"n_1000_c_10000000000_g_2_f_0.2_eps_0.001_s_200",5010020266
"n_1000_c_10000000000_g_2_f_0.2_eps_0.001_s_300",5010030307
"n_1000_c_10000000000_g_2_f_0.2_eps_0.01_s_100",5100010075
"n_1000_c_10000000000_g_2_f_0.2_eps_0.01_s_200",5100020242
"n_1000_c_10000000000_g_2_f_0.2_eps_0.01_s_300",5100031650
"n_1000_c_10000000000_g_2_f_0.2_eps_0.1_s_100",6000010230
"n_1000_c_10000000000_g_2_f_0.2_eps_0.1_s_200",6000019896
"n_1000_c_10000000000_g_2_f_0.2_eps_0.1_s_300",6000030672
"n_1000_c_10000000000_g_2_f_0.2_eps_0_s_100",10000006818
"n_1000_c_10000000000_g_2_f_0.2_eps_0_s_200",10000014402
"n_1000_c_10000000000_g_2_f_0.2_eps_0_s_300",10000020319
"n_1000_c_10000000000_g_2_f_0.2_eps_1e-05_s_100",5000110229
"n_1000_c_10000000000_g_2_f_0.2_eps_1e-05_s_200",5000119902
"n_1000_c_10000000000_g_2_f_0.2_eps_1e-05_s_300",5000130097
"n_1000_c_10000000000_g_2_f_0.3_eps_0.0001_s_100",5001016164
"n_1000_c_10000000000_g_2_f_0.3_eps_0.0001_s_200",5001030419
